open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp_utc,timestamp_ist,minute_vwap,session_vwap,return
1777381680000,76209.9,76209.9,76133.4,76151.7,229.757,1777381739999,17498981.3862,5457,76.978,5862580.9787,0,2026-04-28 13:08:00+0000,2026-04-28 18:38:00+0530,76162.99562668384,76701.493681944,-0.0007636803092511135
1777381740000,76151.6,76159.9,76013.2,76073.3,740.043,1777381799999,56306972.3869,11059,171.61,13057599.1996,0,2026-04-28 13:09:00+0000,2026-04-28 18:39:00+0530,76086.08200726174,76693.45568241898,-0.001029523963351986
1777381800000,76073.2,76073.3,75904.4,75989.9,1552.057,1777381859999,117924843.9141,23966,502.002,38142214.4744,0,2026-04-28 13:10:00+0000,2026-04-28 18:40:00+0530,75979.71202997056,76674.79519201777,-0.0010963110578876556
1777381860000,75989.9,76162.6,75989.9,76151.6,280.323,1777381919999,21329200.6413,6685,199.867,15206349.7949,0,2026-04-28 13:11:00+0000,2026-04-28 18:41:00+0530,76087.94369816249,76672.06401647809,0.0021279143675674295
1777381920000,76151.7,76151.7,76087.9,76088.1,190.697,1777381979999,14515275.7036,4639,76.588,5829366.8295,0,2026-04-28 13:12:00+0000,2026-04-28 18:42:00+0530,76116.95885934231,76670.24629080268,-0.0008338629785847873
1777381980000,76088.0,76115.1,76071.7,76090.0,88.227,1777382039999,6713461.3066,2713,52.423,3989137.027,0,2026-04-28 13:13:00+0000,2026-04-28 18:43:00+0530,76093.04755460346,76669.38396314002,2.4971053292022205e-05
1777382040000,76090.1,76109.7,76052.0,76109.7,78.957,1777382099999,6007128.5398,2654,41.611,3165861.0728,0,2026-04-28 13:14:00+0000,2026-04-28 18:44:00+0530,76081.0129538863,76668.61201885702,0.000258903929557075
1777382100000,76109.9,76113.9,75987.9,76021.9,201.061,1777382159999,15287450.315,4663,98.862,7515884.7452,0,2026-04-28 13:15:00+0000,2026-04-28 18:45:00+0530,76033.8917791118,76666.48894926318,-0.0011535980302116444
1777382160000,76021.8,76034.3,75984.0,76017.5,113.005,1777382219999,8589608.0995,4135,48.694,3701364.4392,0,2026-04-28 13:16:00+0000,2026-04-28 18:46:00+0530,76010.8676562984,76665.2463656741,-5.78780588224026e-05
1777382220000,76017.6,76083.6,76017.5,76074.7,141.851,1777382279999,10787281.87,2717,117.498,8935140.3764,0,2026-04-28 13:17:00+0000,2026-04-28 18:47:00+0530,76046.56907600228,76663.80419807463,0.0007524583155193998
1777382280000,76074.7,76110.0,76070.5,76095.6,80.422,1777382339999,6119653.8287,2178,44.611,3394561.952,0,2026-04-28 13:18:00+0000,2026-04-28 18:48:00+0530,76094.27555519635,76663.03460760828,0.0002747299693592886
1777382340000,76095.6,76109.9,76076.3,76076.4,48.704,1777382399999,3706166.7426,2113,22.246,1692878.9557,0,2026-04-28 13:19:00+0000,2026-04-28 18:49:00+0530,76095.7363378778,76662.56588074323,-0.0002523141942505358
1777382400000,76076.3,76127.0,76076.3,76100.1,81.143,1777382459999,6175300.2359,2257,44.264,3368771.7592,0,2026-04-28 13:20:00+0000,2026-04-28 18:50:00+0530,76103.91821722145,76661.80508397247,0.0003115289367006113
1777382460000,76100.0,76106.5,76076.4,76106.5,73.168,1777382519999,5567418.7873,2069,38.478,2927922.6181,0,2026-04-28 13:21:00+0000,2026-04-28 18:51:00+0530,76090.89748660616,76661.11513122276,8.409975808176817e-05
1777382520000,76106.4,76125.6,76084.3,76092.8,64.026,1777382579999,4873391.1676,2090,41.034,3123372.11,0,2026-04-28 13:22:00+0000,2026-04-28 18:52:00+0530,76115.81494392904,76660.51749443883,-0.0001800109057701338
1777382580000,76092.7,76096.8,76084.3,76091.8,33.547,1777382639999,2552651.3301,1156,15.254,1160714.0605,0,2026-04-28 13:23:00+0000,2026-04-28 18:53:00+0530,76091.7915193609,76660.19931683557,-1.3141847848952004e-05
1777382640000,76091.7,76110.6,76091.7,76097.8,29.743,1777382699999,2263463.898,959,19.477,1482189.8033,0,2026-04-28 13:24:00+0000,2026-04-28 18:54:00+0530,76100.72615405306,76659.92200405795,7.885212335634328e-05
1777382700000,76097.8,76109.4,76086.8,76106.1,55.399,1777382759999,4215687.8091,1730,32.566,2478240.9544,0,2026-04-28 13:25:00+0000,2026-04-28 18:55:00+0530,76096.82140652358,76659.40689106294,0.00010907017022843135
1777382760000,76106.0,76107.5,76102.5,76105.0,33.978,1777382819999,2585876.8597,763,26.479,2015165.0078,0,2026-04-28 13:26:00+0000,2026-04-28 18:56:00+0530,76104.44580905291,76659.09381546351,-1.4453506354983325e-05
1777382820000,76105.0,76105.1,76076.1,76076.2,210.36,1777382879999,16008028.5011,1613,10.96,833936.4126,0,2026-04-28 13:27:00+0000,2026-04-28 18:57:00+0530,76098.25300009506,76657.09649610368,-0.00037842454503644873
1777382880000,76076.2,76095.1,76059.8,76094.9,72.815,1777382939999,5539244.4998,2015,28.355,2157185.3449,0,2026-04-28 13:28:00+0000,2026-04-28 18:58:00+0530,76072.848998146,76656.40532169958,0.00024580617854197406
1777382940000,76095.0,76233.1,76084.1,76160.1,456.619,1777382999999,34780540.8904,12149,299.028,22775650.1612,0,2026-04-28 13:29:00+0000,2026-04-28 18:59:00+0530,76169.71893504212,76652.67717733566,0.0008568248332019301
1777383000000,76160.0,76173.5,76065.2,76105.1,432.673,1777383059999,32937811.3513,11858,241.131,18355683.7887,0,2026-04-28 13:30:00+0000,2026-04-28 19:00:00+0530,76126.33871607427,76648.88187938774,-0.000722162917328073
1777383060000,76105.1,76114.2,76040.0,76040.9,217.398,1777383119999,16539043.4013,6546,102.894,7827722.415,0,2026-04-28 13:31:00+0000,2026-04-28 19:01:00+0530,76077.25646648083,76646.8200115422,-0.0008435702732144668
1777383120000,76040.9,76175.4,76030.0,76175.4,214.56,1777383179999,16326887.4828,7716,154.653,11768756.1725,0,2026-04-28 13:32:00+0000,2026-04-28 19:02:00+0530,76094.74031879194,76645.01428714576,0.001768784956516889
1777383180000,76175.4,76220.0,76123.8,76169.5,131.441,1777383239999,10013318.396,5808,75.801,5774871.2291,0,2026-04-28 13:33:00+0000,2026-04-28 19:03:00+0530,76181.08806232453,76644.00804715168,-7.745282597781955e-05
1777383240000,76169.6,76189.9,76124.6,76146.1,89.244,1777383299999,6797371.6733,4741,60.02,4571508.4695,0,2026-04-28 13:34:00+0000,2026-04-28 19:04:00+0530,76166.14756510241,76643.30198824944,-0.00030720957863705767
1777383300000,76146.0,76260.6,76129.5,76210.3,126.851,1777383359999,9664690.0835,6073,94.232,7179377.2831,0,2026-04-28 13:35:00+0000,2026-04-28 19:05:00+0530,76189.30937477828,76642.3970467882,0.0008431160624116085
1777383360000,76210.3,76243.8,76175.9,76243.8,102.696,1777383419999,7826220.114,4371,67.159,5117739.0427,0,2026-04-28 13:36:00+0000,2026-04-28 19:06:00+0530,76207.64308249591,76641.7018409495,0.00043957312856668374
1777383420000,76243.7,76331.6,76240.0,76309.2,386.651,1777383479999,29496572.9761,9907,286.971,21892547.8092,0,2026-04-28 13:37:00+0000,2026-04-28 19:07:00+0530,76287.33140765186,76639.55215324479,0.0008577746649562901
1777383480000,76309.2,76338.5,76272.0,76273.0,180.652,1777383539999,13785950.5104,4618,92.588,7065895.2531,0,2026-04-28 13:38:00+0000,2026-04-28 19:08:00+0530,76312.19422093306,76638.55943464255,-0.00047438578834524403
1777383540000,76273.1,76300.0,76256.3,76295.0,88.279,1777383599999,6733538.1626,3514,53.747,4099471.222,0,2026-04-28 13:39:00+0000,2026-04-28 19:09:00+0530,76275.65063718439,76638.06132991955,0.0002884375860396915
1777383600000,76295.0,76299.0,76218.3,76253.1,261.569,1777383659999,19947108.0186,5337,38.539,2938914.2204,0,2026-04-28 13:40:00+0000,2026-04-28 19:10:00+0530,76259.44977654079,76636.48192063789,-0.0005491840880791354
1777383660000,76253.0,76255.2,76129.5,76168.1,217.869,1777383719999,16595940.748,6680,47.477,3616421.1183,0,2026-04-28 13:41:00+0000,2026-04-28 19:11:00+0530,76173.94281884986,76634.92692078352,-0.001114708779052953
1777383720000,76168.0,76263.2,76168.0,76237.7,120.301,1777383779999,9169788.4276,4285,89.849,6848222.6955,0,2026-04-28 13:42:00+0000,2026-04-28 19:12:00+0530,76223.709093025,76634.14620952608,0.0009137683623459125
1777383780000,76237.7,76285.0,76225.1,76225.1,130.527,1777383839999,9954529.396,3605,46.077,3513892.9662,0,2026-04-28 13:43:00+0000,2026-04-28 19:13:00+0530,76264.13995571798,76633.34782417661,-0.0001652725620000517
1777383840000,76225.1,76273.3,76221.6,76235.4,65.076,1777383899999,4962287.1194,2180,27.469,2094358.9905,0,2026-04-28 13:44:00+0000,2026-04-28 19:14:00+0530,76253.72056364866,76632.94933185627,0.00013512609363575123
1777383900000,76235.4,76284.8,76214.0,76284.8,70.244,1777383959999,5355794.8777,2297,51.386,3918139.1829,0,2026-04-28 13:45:00+0000,2026-04-28 19:15:00+0530,76245.58507061102,76632.53968433801,0.0006479929271703266
1777383960000,76284.8,76388.0,76284.4,76352.0,354.028,1777384019999,27021744.0848,8048,213.717,16312126.7501,0,2026-04-28 13:46:00+0000,2026-04-28 19:16:00+0530,76326.57327894968,76630.93205784222,0.0008809094341204471
1777384020000,76352.0,76372.0,76340.4,76350.1,158.297,1777384079999,12087203.8451,4540,73.526,5614154.2498,0,2026-04-28 13:47:00+0000,2026-04-28 19:17:00+0530,76357.7569069534,76630.25025490101,-2.4884744341924225e-05
1777384080000,76350.0,76350.1,76272.4,76319.9,223.413,1777384139999,17046969.2955,5425,59.649,4551151.582,0,2026-04-28 13:48:00+0000,2026-04-28 19:18:00+0530,76302.49491077063,76629.15497973275,-0.00039554630576787986
1777384140000,76319.9,76341.2,76228.1,76265.6,154.558,1777384199999,11787462.2826,4373,76.484,5832677.5986,0,2026-04-28 13:49:00+0000,2026-04-28 19:19:00+0530,76265.62379559777,76628.31600968567,-0.0007114789196525084
1777384200000,76265.5,76290.7,76246.1,76264.1,98.221,1777384259999,7491060.7368,3152,67.785,5169835.2234,0,2026-04-28 13:50:00+0000,2026-04-28 19:20:00+0530,76267.40449394732,76627.76773336965,-1.966810724629564e-05
1777384260000,76264.0,76269.2,76175.4,76203.2,78.797,1777384319999,6005013.3297,3376,22.524,1716519.5767,0,2026-04-28 13:51:00+0000,2026-04-28 19:21:00+0530,76208.65425967994,76627.2670399919,-0.0007985408599853194
1777384320000,76203.3,76216.2,76154.4,76170.7,90.898,1777384379999,6924618.745,3123,53.495,4075435.8167,0,2026-04-28 13:52:00+0000,2026-04-28 19:22:00+0530,76180.1001672204,76626.64124635945,-0.0004264912759569528
1777384380000,76170.7,76171.5,76088.0,76095.0,152.168,1777384439999,11583247.9953,4930,40.995,3120302.7763,0,2026-04-28 13:53:00+0000,2026-04-28 19:23:00+0530,76121.44468810788,76625.45190521501,-0.0009938204585226984
1777384440000,76094.9,76110.4,76073.1,76103.9,113.351,1777384499999,8625324.7099,3434,47.572,3619947.0347,0,2026-04-28 13:54:00+0000,2026-04-28 19:24:00+0530,76093.94456070082,76624.53066323893,0.00011695906432751535
1777384500000,76103.9,76104.0,76001.0,76046.8,264.58,1777384559999,20116638.1827,7615,123.794,9412242.0279,0,2026-04-28 13:55:00+0000,2026-04-28 19:25:00+0530,76032.34629488246,76622.20998653123,-0.0007502900639781984
1777384560000,76046.9,76075.1,76027.3,76075.1,156.827,1777384619999,11924845.5111,3912,85.746,6519942.0715,0,2026-04-28 13:56:00+0000,2026-04-28 19:26:00+0530,76038.21734203932,76620.8637505099,0.00037213926161272504
1777384620000,76075.2,76155.0,76075.2,76139.4,133.59,1777384679999,10169989.3427,4311,90.347,6877589.2909,0,2026-04-28 13:57:00+0000,2026-04-28 19:27:00+0530,76128.3729523168,76619.85220627149,0.0008452174233091192
1777384680000,76139.5,76179.9,76126.2,76179.9,53.11,1777384739999,4044598.497,2175,42.57,3241966.4806,0,2026-04-28 13:58:00+0000,2026-04-28 19:28:00+0530,76155.12138956883,76619.4825264592,0.0005319190852568489
1777384740000,76179.9,76193.5,76150.0,76158.2,43.767,1777384799999,3333605.0507,2065,28.9,2201239.6521,0,2026-04-28 13:59:00+0000,2026-04-28 19:29:00+0530,76167.09051797015,76619.18180818074,-0.0002848520410239086
1777384800000,76158.4,76163.9,76107.4,76139.8,69.533,1777384859999,5293426.4057,3392,29.664,2258349.2182,0,2026-04-28 14:00:00+0000,2026-04-28 19:30:00+0530,76128.26148303683,76618.67300658202,-0.0002416023487948893
1777384860000,76139.9,76139.9,76071.5,76071.5,82.727,1777384919999,6295495.9204,3432,17.476,1329930.8148,0,2026-04-28 14:01:00+0000,2026-04-28 19:31:00+0530,76099.6521135784,76618.01547081527,-0.0008970341398323312
1777384920000,76071.5,76090.0,75974.5,76063.0,223.691,1777384979999,17004027.6648,6507,78.718,5984297.4857,0,2026-04-28 14:02:00+0000,2026-04-28 19:32:00+0530,76015.69873083851,76616.07070527007,-0.00011173698428457168
1777384980000,76062.9,76099.0,76055.8,76099.0,98.826,1777385039999,7517602.0636,3486,68.957,5245550.9256,0,2026-04-28 14:03:00+0000,2026-04-28 19:33:00+0530,76069.07153583066,76615.2784513284,0.00047329187647071613
1777385040000,76099.0,76135.2,76067.6,76068.7,83.498,1777385099999,6353855.1825,3197,58.263,4433729.8104,0,2026-04-28 14:04:00+0000,2026-04-28 19:34:00+0530,76095.8966981245,76614.61833680615,-0.00039816554751048727
1777385100000,76068.7,76125.6,76058.5,76112.3,84.655,1777385159999,6441372.6689,3613,50.113,3813310.9612,0,2026-04-28 14:05:00+0000,2026-04-28 19:35:00+0530,76089.68955052861,76613.9613402411,0.0005731660985399678
1777385160000,76112.2,76155.1,76112.2,76133.8,68.503,1777385219999,5215744.4795,3458,40.574,3089244.9234,0,2026-04-28 14:06:00+0000,2026-04-28 19:36:00+0530,76138.92062391428,76613.4668547648,0.0002824773394050073
1777385220000,76133.8,76175.0,76117.3,76140.0,45.389,1777385279999,3456349.6535,2794,27.673,2107266.8822,0,2026-04-28 14:07:00+0000,2026-04-28 19:37:00+0530,76149.49995593645,76613.14686714593,8.143557789042077e-05
1777385280000,76140.0,76140.1,76080.0,76087.2,30.001,1777385339999,2283184.1567,2307,12.809,974782.5256,0,2026-04-28 14:08:00+0000,2026-04-28 19:38:00+0530,76103.601769941,76612.91683550134,-0.0006934594168637176
1777385340000,76087.2,76109.8,76061.5,76074.4,54.176,1777385399999,4122055.822,2709,32.528,2475086.2209,0,2026-04-28 14:09:00+0000,2026-04-28 19:39:00+0530,76086.38182959244,76612.48528003665,-0.000168228033098905
1777385400000,76074.5,76099.7,76041.6,76076.1,52.484,1777385459999,3992685.654,3489,23.651,1799265.0896,0,2026-04-28 14:10:00+0000,2026-04-28 19:40:00+0530,76074.33987500952,76612.060449958,2.2346544961360237e-05
1777385460000,76076.1,76076.1,76036.4,76043.5,58.362,1777385519999,4438243.8999,2916,27.618,2100290.5034,0,2026-04-28 14:11:00+0000,2026-04-28 19:41:00+0530,76046.80956615605,76611.57093618304,-0.00042851828629497657
1777385520000,76043.5,76088.5,76036.4,76088.5,45.108,1777385579999,3430667.9872,2786,30.971,2355500.2179,0,2026-04-28 14:12:00+0000,2026-04-28 19:42:00+0530,76054.53549702936,76611.20609345782,0.0005917665546693041
1777385580000,76088.6,76100.0,76030.7,76030.7,63.878,1777385639999,4858771.934,3068,28.123,2139190.629,0,2026-04-28 14:13:00+0000,2026-04-28 19:43:00+0530,76063.30714800088,76610.67372220624,-0.0007596417329820415
1777385640000,76030.8,76060.0,76011.3,76045.6,43.075,1777385699999,3275266.3395,2809,22.462,1707996.795,0,2026-04-28 14:14:00+0000,2026-04-28 19:44:00+0530,76036.36307603017,76610.3057535764,0.00019597346861210951
1777385700000,76045.6,76060.1,75958.6,75970.3,346.37,1777385759999,26321382.2372,7118,77.173,5864454.5534,0,2026-04-28 14:15:00+0000,2026-04-28 19:45:00+0530,75992.09584317348,76607.14450100217,-0.0009901953564703803
1777385760000,75970.3,76015.0,75852.7,76011.5,740.862,1777385819999,56239290.6659,14749,312.309,23711319.5396,0,2026-04-28 14:16:00+0000,2026-04-28 19:46:00+0530,75910.61583115344,76600.0922004804,0.0005423171950089678
1777385820000,76011.3,76049.7,76010.3,76039.5,174.72,1777385879999,13283987.8305,5355,95.729,7278210.3989,0,2026-04-28 14:17:00+0000,2026-04-28 19:47:00+0530,76030.15012877747,76598.63952805699,0.00036836531314343723
1777385880000,76039.5,76064.0,75992.4,75992.5,101.04,1777385939999,7682608.217,4033,49.267,3746015.2943,0,2026-04-28 14:18:00+0000,2026-04-28 19:48:00+0530,76035.31489509105,76597.77788856524,-0.0006180998033916696
1777385940000,75992.4,75992.5,75950.1,75950.1,83.469,1777385999999,6341376.1894,3027,33.105,2515160.0861,0,2026-04-28 14:19:00+0000,2026-04-28 19:49:00+0530,75972.83050473829,76597.004446402,-0.0005579497976773151
1777386000000,75950.0,76000.0,75950.0,76000.0,86.032,1777386059999,6535581.5484,3387,57.597,4375366.0099,0,2026-04-28 14:20:00+0000,2026-04-28 19:50:00+0530,75966.86754230983,76596.23323216394,0.0006570103265168825
1777386060000,75999.9,76000.0,75954.3,75954.4,53.69,1777386119999,4079449.8058,2873,32.322,2455891.7157,0,2026-04-28 14:21:00+0000,2026-04-28 19:51:00+0530,75981.55719500838,76595.74213345618,-0.0006000000000000449
1777386120000,75954.4,75954.4,75888.0,75888.7,160.745,1777386179999,12201878.2987,4624,63.72,4836830.7453,0,2026-04-28 14:22:00+0000,2026-04-28 19:52:00+0530,75908.29138511306,76594.13782779532,-0.0008649926798184326
1777386180000,75888.6,75900.0,75830.7,75846.6,495.559,1777386239999,37594846.7789,10000,225.779,17129758.8056,0,2026-04-28 14:23:00+0000,2026-04-28 19:53:00+0530,75863.51328277763,76588.87155457145,-0.0005547597995484432
1777386240000,75846.6,75886.1,75813.0,75873.5,371.052,1777386299999,28137626.9158,7357,159.957,12130789.0742,0,2026-04-28 14:24:00+0000,2026-04-28 19:54:00+0530,75832.03140206763,76584.96919026395,0.00035466322814725615
1777386300000,75873.5,75904.0,75850.9,75861.3,231.46,1777386359999,17562932.2172,6193,152.601,11579761.2853,0,2026-04-28 14:25:00+0000,2026-04-28 19:55:00+0530,75878.90874103516,76582.60415452567,-0.00016079395309298583
1777386360000,75861.3,75864.2,75735.0,75787.1,746.624,1777386419999,56581204.4935,13700,221.224,16763453.515,0,2026-04-28 14:26:00+0000,2026-04-28 19:56:00+0530,75782.72931689846,76574.26965075065,-0.000978100823476491
1777386420000,75787.1,75810.0,75761.7,75767.6,244.157,1777386479999,18502805.1427,5523,149.36,11318787.0058,0,2026-04-28 14:27:00+0000,2026-04-28 19:57:00+0530,75782.40698689778,76571.5282506751,-0.00025729972515109445
1777386480000,75767.6,75878.9,75767.6,75839.0,337.352,1777386539999,25580302.8264,8598,249.283,18903069.5106,0,2026-04-28 14:28:00+0000,2026-04-28 19:58:00+0530,75826.74128625295,76568.00266930324,0.0009423553075456059
1777386540000,75839.0,75854.9,75791.2,75796.3,178.122,1777386599999,13507380.6942,4655,61.608,4672393.8454,0,2026-04-28 14:29:00+0000,2026-04-28 19:59:00+0530,75832.18633408562,76566.1187205224,-0.0005630348501429738
1777386600000,75796.3,75873.1,75752.5,75865.7,378.355,1777386659999,28676664.6369,10384,190.402,14432376.987,0,2026-04-28 14:30:00+0000,2026-04-28 20:00:00+0530,75793.01089426596,76562.23410722878,0.0009156119757824932
1777386660000,75865.7,75884.4,75852.6,75878.5,106.698,1777386719999,8095259.1244,3456,73.651,5587987.1134,0,2026-04-28 14:31:00+0000,2026-04-28 20:01:00+0530,75870.76725336933,76561.2075869739,0.00016871919721306305
1777386720000,75878.5,75878.5,75844.8,75870.9,204.727,1777386779999,15530950.9121,4519,131.256,9957426.5965,0,2026-04-28 14:32:00+0000,2026-04-28 20:02:00+0530,75861.76181988697,76559.22627468493,-0.00010016012440949851
1777386780000,75871.0,75871.0,75780.2,75795.8,231.233,1777386839999,17529259.3543,8757,136.032,10311884.612,0,2026-04-28 14:33:00+0000,2026-04-28 20:03:00+0530,75807.77550911851,76556.84480444621,-0.0009898393191591914
1777386840000,75795.7,75795.7,75757.0,75786.7,134.507,1777386899999,10192349.6243,5764,56.606,4289463.1379,0,2026-04-28 14:34:00+0000,2026-04-28 20:04:00+0530,75775.60739812798,76555.39982342515,-0.00012005942281767545
1777386900000,75786.7,75786.7,75640.0,75744.8,829.508,1777386959999,62797146.2249,15565,350.259,26519014.9797,0,2026-04-28 14:35:00+0000,2026-04-28 20:05:00+0530,75704.08751320059,76545.97145465574,-0.0005528674556353197
1777386960000,75744.9,75755.5,75652.1,75749.0,345.996,1777387019999,26192916.3303,9475,176.876,13390794.7172,0,2026-04-28 14:36:00+0000,2026-04-28 20:06:00+0530,75702.9454973468,76542.07830069255,5.544935097856474e-05
1777387020000,75748.9,75755.4,75650.1,75664.5,217.168,1777387079999,16438613.0633,6828,111.563,8445776.4568,0,2026-04-28 14:37:00+0000,2026-04-28 20:07:00+0530,75695.37437974288,76539.56835614957,-0.0011155262775746078
1777387080000,75664.4,75699.9,75663.9,75685.5,195.872,1777387139999,14822922.9279,6738,117.397,8884129.6385,0,2026-04-28 14:38:00+0000,2026-04-28 20:08:00+0530,75676.57923490851,76537.29890855511,0.00027754098685650597
1777387140000,75685.5,75731.2,75650.3,75729.8,192.565,1777387199999,14573811.048,5792,108.501,8212378.0909,0,2026-04-28 14:39:00+0000,2026-04-28 20:09:00+0530,75682.55419209099,76535.13316837228,0.0005853168704705869
1777387200000,75729.9,75729.9,75635.6,75668.0,264.931,1777387259999,20045565.5632,7105,114.724,8680423.2763,0,2026-04-28 14:40:00+0000,2026-04-28 20:10:00+0530,75663.34465653321,76532.07949619275,-0.0008160591999450961
1777387260000,75668.1,75758.0,75637.7,75758.0,246.998,1777387319999,18694751.2651,6605,171.433,12976308.8504,0,2026-04-28 14:41:00+0000,2026-04-28 20:11:00+0530,75687.86494263112,76529.38467067905,0.0011894063540731636
1777387320000,75758.0,75791.4,75743.2,75775.5,192.817,1777387379999,14609247.3739,5916,133.287,10098939.9611,0,2026-04-28 14:42:00+0000,2026-04-28 20:12:00+0530,75767.42389882634,76527.427699434,0.0002309987064073038
1777387380000,75775.6,75796.2,75735.7,75778.6,139.819,1777387439999,10593234.1293,4528,87.855,6656222.5963,0,2026-04-28 14:43:00+0000,2026-04-28 20:13:00+0530,75763.90997861522,76526.01517063777,4.091032061825928e-05
1777387440000,75778.5,75845.0,75753.4,75825.3,145.152,1777387499999,11001758.045,3666,110.466,8372579.7769,0,2026-04-28 14:44:00+0000,2026-04-28 20:14:00+0530,75794.73961777998,76524.62725696474,0.0006162689730344617
1777387500000,75825.3,75834.3,75736.4,75741.1,103.197,1777387559999,7819746.9326,4103,55.056,4171836.5514,0,2026-04-28 14:45:00+0000,2026-04-28 20:15:00+0530,75774.94435497155,76523.59258400409,-0.0011104473045275842
1777387560000,75741.1,75756.8,75688.3,75748.9,171.132,1777387619999,12958186.1961,4209,99.044,7500200.8895,0,2026-04-28 14:46:00+0000,2026-04-28 20:16:00+0530,75720.41579657808,76521.79387708651,0.0001029823966114396
1777387620000,75748.9,75822.5,75700.4,75803.6,151.592,1777387679999,11483638.8095,5450,84.607,6409242.8355,0,2026-04-28 14:47:00+0000,2026-04-28 20:17:00+0530,75753.59391986384,76520.29600240543,0.0007221226974913897
1777387680000,75804.4,75804.4,75713.2,75749.8,113.514,1777387739999,8599276.4706,4892,58.638,4442100.0526,0,2026-04-28 14:48:00+0000,2026-04-28 20:18:00+0530,75755.20614725936,76519.14874269892,-0.0007097288255439871
1777387740000,75749.8,75768.9,75713.7,75714.7,85.509,1777387799999,6477074.5648,3394,31.782,2407262.7516,0,2026-04-28 14:49:00+0000,2026-04-28 20:19:00+0530,75747.28466945,76518.26040946401,-0.00046336756004639046
1777387800000,75714.6,75714.6,75670.2,75685.5,103.411,1777387859999,7827114.4188,3858,36.327,2749550.6209,0,2026-04-28 14:50:00+0000,2026-04-28 20:20:00+0530,75689.37945479687,76517.13104277161,-0.00038565826715286633
1777387860000,75685.5,75705.6,75660.0,75694.6,224.725,1777387919999,17007159.214,4493,105.112,7954829.592,0,2026-04-28 14:51:00+0000,2026-04-28 20:21:00+0530,75679.87190566248,76514.67742914484,0.00012023439099961841
1777387920000,75694.6,75765.0,75662.0,75765.0,90.91,1777387979999,6882078.8995,4079,58.321,4415311.8082,0,2026-04-28 14:52:00+0000,2026-04-28 20:22:00+0530,75702.11087339127,76513.74141261292,0.0009300531345697305
1777387980000,75765.0,75785.6,75726.5,75763.1,121.35,1777388039999,9193654.989,5173,71.026,5381177.7309,0,2026-04-28 14:53:00+0000,2026-04-28 20:23:00+0530,75761.4749814586,76512.53958727299,-2.507754240077542e-05
1777388040000,75763.2,75763.2,75729.8,75742.7,59.594,1777388099999,4513832.295,3303,28.915,2190033.4876,0,2026-04-28 14:54:00+0000,2026-04-28 20:24:00+0530,75743.06633218109,76511.9404996613,-0.0002692603655342074
1777388100000,75742.6,75879.0,75720.7,75801.9,247.003,1777388159999,18724949.7488,9310,161.308,12228186.7026,0,2026-04-28 14:55:00+0000,2026-04-28 20:25:00+0530,75808.59240090201,76509.64574437428,0.0007815934736945529
1777388160000,75801.9,75873.4,75779.0,75830.4,181.789,1777388219999,13782121.6506,6478,86.545,6561046.3955,0,2026-04-28 14:56:00+0000,2026-04-28 20:26:00+0530,75813.83719917046,76508.03039220354,0.00037598002160899036
1777388220000,75830.3,75852.0,75810.3,75833.0,90.484,1777388279999,6861609.1773,4094,61.404,4656439.3629,0,2026-04-28 14:57:00+0000,2026-04-28 20:27:00+0530,75832.29275120463,76507.2341185736,3.428704055363774e-05
1777388280000,75833.1,75869.9,75825.5,75826.0,110.216,1777388339999,8359041.2417,3233,67.406,5112231.286,0,2026-04-28 14:58:00+0000,2026-04-28 20:28:00+0530,75842.35720494302,76506.27918963526,-9.230809805760298e-05
1777388340000,75826.1,75920.0,75826.1,75920.0,311.661,1777388399999,23649068.6699,6697,219.576,16662057.701,0,2026-04-28 14:59:00+0000,2026-04-28 20:29:00+0530,75880.74436615425,76503.78820027302,0.0012396803207344043
1777388400000,75920.0,75999.9,75912.5,75990.4,567.203,1777388459999,43085489.7315,9921,393.391,29881379.2468,0,2026-04-28 15:00:00+0000,2026-04-28 20:30:00+0530,75961.32201610359,76499.88090559265,0.0009272918861960022
1777388460000,75990.3,76029.8,75950.6,75950.7,303.778,1777388519999,23088918.848,7058,187.911,14282374.7894,0,2026-04-28 15:01:00+0000,2026-04-28 20:31:00+0530,76005.8952524541,76497.8482671189,-0.0005224344127678915
1777388520000,75950.7,76022.0,75927.9,76022.0,221.341,1777388579999,16815144.7692,5422,124.461,9455874.6915,0,2026-04-28 15:02:00+0000,2026-04-28 20:32:00+0530,75969.40814941651,76496.41557072318,0.0009387668579750041
1777388580000,76021.9,76032.5,75975.1,75988.8,133.806,1777388639999,10170020.8357,4644,62.765,4770335.535,0,2026-04-28 15:03:00+0000,2026-04-28 20:33:00+0530,76005.71600451399,76495.56731096022,-0.0004367156875640932
1777388640000,75988.9,76000.0,75969.2,75996.9,140.267,1777388699999,10658025.0676,3933,35.573,2703025.2709,0,2026-04-28 15:04:00+0000,2026-04-28 20:34:00+0530,75983.83844810256,76494.66317501588,0.00010659465605455942
1777388700000,75996.9,76015.0,75899.0,75915.3,172.265,1777388759999,13082900.5159,4548,81.758,6209559.1694,0,2026-04-28 15:05:00+0000,2026-04-28 20:35:00+0530,75946.36470496039,76493.45751213474,-0.0010737280073265243
