combo_id,strategy_id,strategy_name,trade_id,side,entry_timestamp_utc,exit_timestamp_utc,entry_timestamp_ist,exit_timestamp_ist,exit_date,entry_price,exit_price,qty,gross_return,net_pnl,equity_after,r_multiple,param1_name,param1_value,param2_name,param2_value
rsi_mean_reversion__14__25,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__25-0006,long,2026-04-28 11:16:00+0000,2026-04-28 12:06:00+0000,2026-04-28 16:46:00+0530,2026-04-28 17:36:00+0530,17:36,76397.5,76200.6,1.0,-0.002577309466932687,-2499.4458045397187,998457.3709065337,-2.4970565790763626,rsi_length,14.0,oversold_threshold,25.0
rsi_mean_reversion__14__25,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__25-0007,long,2026-04-28 13:10:00+0000,2026-04-28 13:30:00+0000,2026-04-28 18:40:00+0530,2026-04-28 19:00:00+0530,19:00,75989.9,76105.1,1.0,0.0015159909409014904,1933.4046863296535,998996.6185250371,1.939099406632422,rsi_length,14.0,oversold_threshold,25.0
rsi_mean_reversion__14__25,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__25-0008,short,2026-04-28 19:45:00+0000,2026-04-28 20:28:00+0000,2026-04-29 01:15:00+0530,2026-04-29 01:58:00+0530,01:58,76298.0,76332.4,1.0,-0.0004508637185771658,-537.8792283764342,998046.4247849707,-0.5386417813845839,rsi_length,14.0,oversold_threshold,25.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0001,short,2026-04-28 00:17:00+0000,2026-04-28 00:28:00+0000,2026-04-28 05:47:00+0530,2026-04-28 05:58:00+0530,05:58,77357.6,77196.8,1.0,0.0020786580762588436,1673.9415065245703,1001404.9652914263,1.6743918781145368,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0002,long,2026-04-28 01:20:00+0000,2026-04-28 02:04:00+0000,2026-04-28 06:50:00+0530,2026-04-28 07:34:00+0530,07:34,77191.1,77151.4,1.0,-0.0005143079966474229,-1258.613964670687,999963.9986250224,-1.257077046447486,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0003,long,2026-04-28 02:35:00+0000,2026-04-28 03:00:00+0000,2026-04-28 08:05:00+0530,2026-04-28 08:30:00+0530,08:30,76894.4,76855.1,1.0,-0.0005110905345511174,-941.5553806615062,998324.6783105136,-0.9422467695956346,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0004,short,2026-04-28 04:16:00+0000,2026-04-28 04:20:00+0000,2026-04-28 09:46:00+0530,2026-04-28 09:50:00+0530,09:50,76880.0,76780.0,1.0,0.0013007284079084025,1153.7256315140985,998841.1695094137,1.1563998711156431,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0005,long,2026-04-28 04:27:00+0000,2026-04-28 04:29:00+0000,2026-04-28 09:57:00+0530,2026-04-28 09:59:00+0530,09:59,76676.5,76760.1,1.0,0.0010902949404316686,922.892075159587,999444.8695775706,0.9242581494981251,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0006,short,2026-04-28 05:07:00+0000,2026-04-28 05:18:00+0000,2026-04-28 10:37:00+0530,2026-04-28 10:48:00+0530,10:48,77008.8,76888.1,1.0,0.0015673533414363172,1431.974721930339,1000142.0478942696,1.4338242502969476,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0007,short,2026-04-28 05:28:00+0000,2026-04-28 05:35:00+0000,2026-04-28 10:58:00+0530,2026-04-28 11:05:00+0530,11:05,77072.3,76894.5,1.0,0.0023069247965871176,1340.6033447965747,1000812.6366300014,1.3413115126294146,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0008,long,2026-04-28 06:39:00+0000,2026-04-28 07:22:00+0000,2026-04-28 12:09:00+0530,2026-04-28 12:52:00+0530,12:52,76746.5,76615.3,1.0,-0.0017095242128305488,-2470.7414921055315,998303.834037562,-2.4688291974222794,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0009,short,2026-04-28 07:39:00+0000,2026-04-28 08:05:00+0000,2026-04-28 13:09:00+0530,2026-04-28 13:35:00+0530,13:35,76779.9,76775.5,1.0,5.73066648953402e-05,67.91888221341651,998047.5570718037,0.06805638072599,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0010,short,2026-04-28 08:31:00+0000,2026-04-28 08:34:00+0000,2026-04-28 14:01:00+0530,2026-04-28 14:04:00+0530,14:04,76912.0,76883.0,1.0,0.00037705429581857963,709.0797427938087,999026.5653497231,0.7102747903516106,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0011,long,2026-04-28 09:36:00+0000,2026-04-28 10:02:00+0000,2026-04-28 15:06:00+0530,2026-04-28 15:32:00+0530,15:32,76622.0,76627.6,1.0,7.308605883427077e-05,-448.2699755568756,998509.4200106511,-0.4487376993544787,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0012,long,2026-04-28 11:10:00+0000,2026-04-28 12:06:00+0000,2026-04-28 16:40:00+0530,2026-04-28 17:36:00+0530,17:36,76442.0,76200.6,1.0,-0.003157949818162753,-3072.4431458611507,995205.3526933624,-3.0777436487788807,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0013,long,2026-04-28 13:09:00+0000,2026-04-28 13:30:00+0000,2026-04-28 18:39:00+0530,2026-04-28 19:00:00+0530,19:00,76073.3,76105.1,1.0,0.00041801788538164963,835.5194904237287,994717.7228189241,0.840662492622952,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0014,long,2026-04-28 14:28:00+0000,2026-04-28 14:56:00+0000,2026-04-28 19:58:00+0530,2026-04-28 20:26:00+0530,20:26,75839.0,75830.4,1.0,-0.00011339811970101366,-785.3836599286878,994571.301367758,-0.789047455794042,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0015,short,2026-04-28 16:55:00+0000,2026-04-28 17:06:00+0000,2026-04-28 22:25:00+0530,2026-04-28 22:36:00+0530,22:36,76076.8,76018.5,1.0,0.0007663308656515877,556.0553411548026,995397.346867386,0.5589387431855918,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0016,short,2026-04-28 17:36:00+0000,2026-04-28 17:54:00+0000,2026-04-28 23:06:00+0530,2026-04-28 23:24:00+0530,23:24,76212.9,76092.0,1.0,0.0015863456186550051,1010.6597892225254,996106.7752964463,1.0156403722944578,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0017,long,2026-04-28 19:16:00+0000,2026-04-28 19:26:00+0000,2026-04-29 00:46:00+0530,2026-04-29 00:56:00+0530,00:56,76065.0,76108.4,1.0,0.0005705646486555693,376.69876987242606,996502.9635988879,0.37816367580377597,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0018,short,2026-04-28 19:44:00+0000,2026-04-28 20:28:00+0000,2026-04-29 01:14:00+0530,2026-04-29 01:58:00+0530,01:58,76289.4,76332.4,1.0,-0.0005636431797864105,-648.4721565715736,994994.8593791712,-0.6513096969889102,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0019,long,2026-04-28 21:14:00+0000,2026-04-28 21:36:00+0000,2026-04-29 02:44:00+0530,2026-04-29 03:06:00+0530,03:06,76323.1,76344.6,1.0,0.00028169715328640876,-151.19621760235168,994628.6060357315,-0.1519896335448994,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0020,long,2026-04-28 22:55:00+0000,2026-04-28 23:08:00+0000,2026-04-29 04:25:00+0530,2026-04-29 04:38:00+0530,04:38,76195.3,76249.5,1.0,0.0007113299639216475,441.46166371088475,994910.0673140017,0.4439171444956872,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__30,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__30-0021,short,2026-04-28 23:15:00+0000,2026-04-28 23:27:00+0000,2026-04-29 04:45:00+0530,2026-04-29 04:57:00+0530,04:57,76311.0,76241.3,1.0,0.0009133676665225021,801.8046816019341,995329.9515236071,0.8062161781423287,rsi_length,14.0,oversold_threshold,30.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0001,short,2026-04-28 00:15:00+0000,2026-04-28 00:28:00+0000,2026-04-28 05:45:00+0530,2026-04-28 05:58:00+0530,05:58,77308.6,77196.8,1.0,0.0014461521745317008,1038.8541182746412,1000450.3165637533,1.0394658829834207,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0002,short,2026-04-28 00:41:00+0000,2026-04-28 00:51:00+0000,2026-04-28 06:11:00+0530,2026-04-28 06:21:00+0530,06:21,77433.5,77268.1,1.0,0.0021360263968436266,1233.7066447170218,1000812.492533077,1.2342265183435084,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0003,long,2026-04-28 01:19:00+0000,2026-04-28 02:04:00+0000,2026-04-28 06:49:00+0530,2026-04-28 07:34:00+0530,07:34,77182.0,77151.4,1.0,-0.00039646549713667767,-1139.0008416230557,998579.0068147898,-1.1393221217382652,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0004,long,2026-04-28 02:30:00+0000,2026-04-28 03:00:00+0000,2026-04-28 08:00:00+0530,2026-04-28 08:30:00+0530,08:30,76954.3,76855.1,1.0,-0.00128907676374157,-1716.690502892714,996418.7268966149,-1.7198973936475412,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0005,long,2026-04-28 03:08:00+0000,2026-04-28 03:29:00+0000,2026-04-28 08:38:00+0530,2026-04-28 08:59:00+0530,08:59,76695.6,76732.6,1.0,0.0004824266320362369,504.9497182175983,996766.3824320196,0.5068445908240394,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0006,short,2026-04-28 04:12:00+0000,2026-04-28 04:20:00+0000,2026-04-28 09:42:00+0530,2026-04-28 09:50:00+0530,09:50,76815.6,76780.0,1.0,0.00046344752888738405,316.4571909250226,996870.7419500548,0.31755138256368165,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0007,long,2026-04-28 04:25:00+0000,2026-04-28 04:29:00+0000,2026-04-28 09:55:00+0530,2026-04-28 09:59:00+0530,09:59,76700.2,76760.1,1.0,0.0007809627615051884,612.7858223883668,997049.3163135637,0.6149772751570088,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0008,short,2026-04-28 04:49:00+0000,2026-04-28 05:18:00+0000,2026-04-28 10:19:00+0530,2026-04-28 10:48:00+0530,10:48,76910.0,76888.1,1.0,0.00028474840722914063,146.82315535866655,996542.9860367881,0.1473541958793537,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0009,short,2026-04-28 05:27:00+0000,2026-04-28 05:35:00+0000,2026-04-28 10:57:00+0530,2026-04-28 11:05:00+0530,11:05,77043.8,76894.5,1.0,0.0019378587245177936,966.8220536521403,996770.8692237106,0.9708958869967629,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0010,long,2026-04-28 05:37:00+0000,2026-04-28 05:51:00+0000,2026-04-28 11:07:00+0530,2026-04-28 11:21:00+0530,11:21,76864.0,76881.7,1.0,0.00023027685262277942,-3.450340599869378,996865.3658713637,-0.003461178184889409,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0011,long,2026-04-28 06:24:00+0000,2026-04-28 06:31:00+0000,2026-04-28 11:54:00+0530,2026-04-28 12:01:00+0530,12:01,76811.3,76882.7,1.0,0.0009295507301658734,785.367483041482,997375.0348869318,0.7880550127389533,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0012,long,2026-04-28 06:39:00+0000,2026-04-28 07:22:00+0000,2026-04-28 12:09:00+0530,2026-04-28 12:52:00+0530,12:52,76746.5,76615.3,1.0,-0.0017095242128305488,-2462.254963310086,994874.8495559545,-2.4688291974226106,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0013,short,2026-04-28 07:37:00+0000,2026-04-28 08:05:00+0000,2026-04-28 13:07:00+0530,2026-04-28 13:35:00+0530,13:35,76751.0,76775.5,1.0,-0.00031921408190127565,-306.745809221291,994025.8890317768,-0.30849415826560106,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0014,short,2026-04-28 08:17:00+0000,2026-04-28 08:26:00+0000,2026-04-28 13:47:00+0530,2026-04-28 13:56:00+0530,13:56,76886.0,76831.9,1.0,0.0007036391540723441,658.2494073763955,994191.9643088544,0.6625335381212197,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0015,short,2026-04-28 08:29:00+0000,2026-04-28 08:34:00+0000,2026-04-28 13:59:00+0530,2026-04-28 14:04:00+0530,14:04,76928.0,76883.0,1.0,0.0005849625623960408,912.305341570871,994714.2455458344,0.9179951302805446,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0016,long,2026-04-28 08:48:00+0000,2026-04-28 08:58:00+0000,2026-04-28 14:18:00+0530,2026-04-28 14:28:00+0530,14:28,76764.2,76808.8,1.0,0.0005809999973946933,346.70783078239765,995074.9261511541,0.34854528543266233,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0017,long,2026-04-28 09:26:00+0000,2026-04-28 10:02:00+0000,2026-04-28 14:56:00+0530,2026-04-28 15:32:00+0530,15:32,76686.9,76627.6,1.0,-0.0007732741837261914,-1287.6433015523944,993295.4583058379,-1.2946563233091093,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0018,long,2026-04-28 10:15:00+0000,2026-04-28 10:32:00+0000,2026-04-28 15:45:00+0530,2026-04-28 16:02:00+0530,16:02,76453.8,76523.5,1.0,0.0009116616832649527,691.3267235654639,993432.9179434476,0.6963813440272617,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0019,long,2026-04-28 11:07:00+0000,2026-04-28 12:06:00+0000,2026-04-28 16:37:00+0530,2026-04-28 17:36:00+0530,17:36,76478.1,76200.6,1.0,-0.003628489724509354,-3524.233754268964,989687.2998688583,-3.5483214148882705,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0020,short,2026-04-28 12:48:00+0000,2026-04-28 13:03:00+0000,2026-04-28 18:18:00+0530,2026-04-28 18:33:00+0530,18:33,76321.5,76279.4,1.0,0.0005516138964775097,45.682581372442655,989751.0824739296,0.0461577570228494,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0021,long,2026-04-28 13:08:00+0000,2026-04-28 13:30:00+0000,2026-04-28 18:38:00+0530,2026-04-28 19:00:00+0530,19:00,76151.7,76105.1,1.0,-0.0006119364374005398,-187.582716515637,988510.7210199266,-0.18972695291044114,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0022,long,2026-04-28 14:23:00+0000,2026-04-28 14:56:00+0000,2026-04-28 19:53:00+0530,2026-04-28 20:26:00+0530,20:26,75846.6,75830.4,1.0,-0.00021358900728596364,-878.2034170768457,986787.5783770994,-0.889170641794957,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0023,short,2026-04-28 15:01:00+0000,2026-04-28 15:08:00+0000,2026-04-28 20:31:00+0530,2026-04-28 20:38:00+0530,20:38,75950.7,75928.6,1.0,0.00029097822666535045,1012.5970600506989,988019.6709526732,1.0259268518280755,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0024,short,2026-04-28 16:54:00+0000,2026-04-28 17:06:00+0000,2026-04-28 22:24:00+0530,2026-04-28 22:36:00+0530,22:36,76120.3,76018.5,1.0,0.0013373567891876714,1116.025298815919,988118.3906470834,1.1307220103997677,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0025,short,2026-04-28 17:35:00+0000,2026-04-28 17:54:00+0000,2026-04-28 23:05:00+0530,2026-04-28 23:24:00+0530,23:24,76212.7,76092.0,1.0,0.0015837255470544376,1000.0645303096389,988217.4683308786,1.0130134724728426,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0026,long,2026-04-28 19:15:00+0000,2026-04-28 19:26:00+0000,2026-04-29 00:45:00+0530,2026-04-29 00:56:00+0530,00:56,76040.7,76108.4,1.0,0.0008903126878105905,689.2631315740291,988384.1892630369,0.6978502302058882,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0027,short,2026-04-28 19:44:00+0000,2026-04-28 20:28:00+0000,2026-04-29 01:14:00+0530,2026-04-29 01:58:00+0530,01:58,76289.4,76332.4,1.0,-0.0005636431797864105,-643.1888816645369,986888.3719689813,-0.6513096969888263,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0028,short,2026-04-28 20:51:00+0000,2026-04-28 21:09:00+0000,2026-04-29 02:21:00+0530,2026-04-29 02:39:00+0530,02:39,76417.0,76372.1,1.0,0.0005875655940431601,187.85261563491076,986867.9689503883,0.19038856922822345,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0029,long,2026-04-28 21:11:00+0000,2026-04-28 21:36:00+0000,2026-04-29 02:41:00+0530,2026-04-29 03:06:00+0530,03:06,76363.9,76344.6,1.0,-0.0002527372226928115,-677.0392382269492,985984.0476415484,-0.6861922976693277,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0030,long,2026-04-28 21:54:00+0000,2026-04-28 21:56:00+0000,2026-04-29 03:24:00+0530,2026-04-29 03:26:00+0530,03:26,76263.4,76354.4,1.0,0.0011932329269348507,963.1729719641153,987043.3196898042,0.9767694595312855,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0031,long,2026-04-28 22:45:00+0000,2026-04-28 23:08:00+0000,2026-04-29 04:15:00+0530,2026-04-29 04:38:00+0530,04:38,76239.5,76249.5,1.0,0.0001311656031321995,-134.26585652283393,986445.9577807888,-0.13609218318589872,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0032,short,2026-04-28 23:12:00+0000,2026-04-28 23:27:00+0000,2026-04-29 04:42:00+0530,2026-04-29 04:57:00+0530,04:57,76296.1,76241.3,1.0,0.0007182542751202892,602.2268482652726,986580.2627757536,0.6107913425259729,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__35,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__35-0033,short,2026-04-28 23:47:00+0000,2026-04-28 23:59:00+0000,2026-04-29 05:17:00+0530,2026-04-29 05:29:00+0530,05:29,76285.6,76298.1,1.0,-0.00016385792338269312,-162.08077432820573,986383.3796986316,-0.16429123727405587,rsi_length,14.0,oversold_threshold,35.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0001,short,2026-04-28 00:15:00+0000,2026-04-28 00:28:00+0000,2026-04-28 05:45:00+0530,2026-04-28 05:58:00+0530,05:58,77308.6,77196.8,1.0,0.0014461521745317008,1038.8541182746412,1000450.3165637533,1.0394658829834207,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0002,short,2026-04-28 00:39:00+0000,2026-04-28 00:51:00+0000,2026-04-28 06:09:00+0530,2026-04-28 06:21:00+0530,06:21,77319.6,77268.1,1.0,0.0006660665600960458,-239.78491408738773,1000251.8736622044,-0.23966707971219242,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0003,long,2026-04-28 01:18:00+0000,2026-04-28 02:04:00+0000,2026-04-28 06:48:00+0530,2026-04-28 07:34:00+0530,07:34,77243.3,77151.4,1.0,-0.0011897472013755461,-1931.378424916882,997739.497321491,-1.9320142976805355,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0004,short,2026-04-28 02:05:00+0000,2026-04-28 02:08:00+0000,2026-04-28 07:35:00+0530,2026-04-28 07:38:00+0530,07:38,77128.0,77080.8,1.0,0.0006119697126854007,146.9321769872913,997889.721785089,0.14726458413696386,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0005,short,2026-04-28 02:23:00+0000,2026-04-28 02:25:00+0000,2026-04-28 07:53:00+0530,2026-04-28 07:55:00+0530,07:55,77160.0,77021.9,1.0,0.0017897874546397574,343.14307491481304,998075.737734836,0.34392288750652067,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0006,long,2026-04-28 02:26:00+0000,2026-04-28 03:00:00+0000,2026-04-28 07:56:00+0530,2026-04-28 08:30:00+0530,08:30,77015.1,76855.1,1.0,-0.0020775146692012525,-2502.197197881178,995186.0011239325,-2.5079951853595754,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0007,long,2026-04-28 03:06:00+0000,2026-04-28 03:29:00+0000,2026-04-28 08:36:00+0530,2026-04-28 08:59:00+0530,08:59,76722.5,76732.6,1.0,0.00013164325979997393,155.2384352996014,994937.6278019611,0.15605265730370996,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0008,short,2026-04-28 04:11:00+0000,2026-04-28 04:20:00+0000,2026-04-28 09:41:00+0530,2026-04-28 09:50:00+0530,09:50,76822.3,76780.0,1.0,0.0005506213690555928,402.52628881589044,994802.0186952915,0.4047933369734181,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0009,long,2026-04-28 04:24:00+0000,2026-04-28 04:29:00+0000,2026-04-28 09:54:00+0530,2026-04-28 09:59:00+0530,09:59,76710.6,76760.1,1.0,0.0006452823990426015,476.54381442139857,994685.8297802887,0.47931941609098894,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0010,short,2026-04-28 04:41:00+0000,2026-04-28 05:18:00+0000,2026-04-28 10:11:00+0530,2026-04-28 10:48:00+0530,10:48,76811.2,76888.1,1.0,-0.0010011560814049414,-1132.2170416954905,993596.962925636,-1.138216375368293,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0011,short,2026-04-28 05:25:00+0000,2026-04-28 05:35:00+0000,2026-04-28 10:55:00+0530,2026-04-28 11:05:00+0530,11:05,76988.0,76894.5,1.0,0.001214474983114222,243.93509174557403,993245.8952599885,0.24565418954887505,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0012,long,2026-04-28 05:37:00+0000,2026-04-28 05:51:00+0000,2026-04-28 11:07:00+0530,2026-04-28 11:21:00+0530,11:21,76864.0,76881.7,1.0,0.00023027685262277942,-3.438138837693259,993340.057730317,-0.003461178184576484,rsi_length,14.0,oversold_threshold,40.0
rsi_mean_reversion__14__40,rsi_mean_reversion,RSI Mean Reversion,rsi_mean_reversion__14__40-0013,short,2026-04-28 06:06:00+0000,2026-04-28 06:16:00+0000,2026-04-28 11:36:00+0530,2026-04-28 11:46:00+0530,11:46,76956.3,76954.6,1.0,2.2090459130708062e-05,202.60718312649988,993550.4846598058,0.20396397648844472,rsi_length,14.0,oversold_threshold,40.0
